Age,Work_Experience,Family_Size,Gender_Female,Gender_Male,Ever_Married_No,Ever_Married_Yes,Graduated_No,Graduated_Yes,Profession_Freq,Spending_Score_Freq,Category_Freq,Segmentation_Freq
32,12.0,4.0,False,True,True,False,True,False,1750,6494,7018,3027
89,1.0,2.0,True,False,False,True,False,True,844,1602,7018,2818
39,1.0,2.0,False,True,False,True,False,True,3480,2599,7018,2442
41,3.0,3.0,True,False,False,True,False,True,3480,2599,7018,2442
26,0.0,3.0,False,True,True,False,False,True,1750,6494,7018,2408
45,7.0,2.0,False,True,False,True,False,True,3480,6494,563,2818
40,14.0,1.0,True,False,True,False,False,True,1250,6494,7018,2818
26,1.0,2.0,True,False,True,False,False,True,3480,6494,7018,3027
63,3.0,1.0,True,False,True,False,False,True,1750,6494,7018,2408
40,12.0,4.0,True,False,True,False,True,False,1250,6494,7018,2818
53,4.0,1.0,False,True,True,False,False,True,1250,6494,7018,2818
41,1.0,1.0,True,False,True,False,False,True,930,6494,7018,2408
77,1.0,2.0,True,False,False,True,True,False,844,1602,7018,3027
32,0.0,4.0,True,False,True,False,True,False,3480,6494,1475,2442
30,1.0,1.0,False,True,False,True,False,True,3480,6494,269,2408
60,4.0,4.0,True,False,False,True,False,True,935,2599,563,2408
59,7.0,2.0,True,False,False,True,False,True,1250,2599,7018,2408
72,1.0,3.0,False,True,False,True,True,False,1250,2599,7018,2442
63,4.0,1.0,False,True,True,False,False,True,3480,6494,7018,2818
42,1.0,2.0,True,False,True,False,False,True,3480,6494,7018,2818
53,0.0,2.0,False,True,False,True,True,False,775,1602,7018,2408
81,9.0,2.0,False,True,False,True,True,False,775,1602,7018,2442
76,5.0,3.0,True,False,False,True,False,True,844,1602,7018,2818
40,1.0,1.0,True,False,True,False,False,True,1250,6494,7018,3027
28,1.0,2.0,True,False,True,False,True,False,1750,6494,1475,2818
27,0.0,2.0,False,True,True,False,False,True,930,6494,1089,2818
41,1.0,1.0,True,False,True,False,False,True,935,6494,7018,2818
29,1.0,1.0,False,True,True,False,False,True,1250,6494,7018,3027
43,11.0,1.0,False,True,True,False,False,True,3480,6494,1089,2408
57,1.0,4.0,False,True,False,True,False,True,1250,2599,7018,2408
31,9.0,1.0,True,False,True,False,True,False,1750,6494,7018,3027
68,1.0,1.0,False,True,True,False,False,True,844,6494,7018,3027
46,0.0,4.0,False,True,False,True,True,False,775,1602,7018,2818
32,0.0,4.0,False,True,True,False,True,False,1750,6494,7018,2818
51,5.0,3.0,False,True,False,True,False,True,3480,2599,7018,2408
19,1.0,4.0,False,True,True,False,True,False,1750,6494,563,3027
26,9.0,4.0,True,False,True,False,True,False,1750,6494,7018,3027
32,1.0,5.0,True,False,True,False,False,True,1750,6494,563,3027
62,1.0,2.0,False,True,False,True,False,True,930,1602,7018,2442
47,1.0,2.0,False,True,False,True,False,True,3480,2599,7018,2442
28,13.0,2.0,False,True,False,True,False,True,328,2599,7018,2408
48,2.0,2.0,True,False,True,False,True,False,1250,6494,1475,3027
61,0.0,2.0,False,True,False,True,False,True,1250,2599,7018,2442
25,1.0,4.0,True,False,True,False,True,False,403,6494,1475,2408
74,1.0,2.0,False,True,False,True,False,True,844,1602,1475,2408
38,1.0,2.0,False,True,False,True,True,False,3480,6494,7018,2408
28,9.0,2.0,False,True,False,True,False,True,1750,1602,7018,2408
27,1.0,1.0,True,False,False,True,True,False,935,6494,114,2818
56,0.0,4.0,False,True,False,True,False,True,775,1602,7018,2408
25,0.0,3.0,False,True,True,False,True,False,403,6494,1089,2818
37,7.0,2.0,True,False,True,False,False,True,3480,6494,1089,2408
50,0.0,2.0,True,False,False,True,False,True,930,2599,269,2442
48,3.0,1.0,True,False,False,True,False,True,3480,6494,7018,2818
48,0.0,1.0,False,True,True,False,False,True,3480,6494,7018,2818
48,0.0,4.0,False,True,False,True,False,True,3480,1602,7018,2408
39,9.0,2.0,False,True,False,True,False,True,3480,2599,1089,2408
36,9.0,2.0,False,True,False,True,False,True,3480,2599,7018,2408
63,1.0,1.0,False,True,False,True,False,True,3480,6494,7018,2442
36,1.0,4.0,False,True,False,True,False,True,3480,2599,7018,2442
37,6.0,2.0,False,True,False,True,False,True,3480,6494,7018,2442
42,2.0,3.0,False,True,True,False,False,True,1250,6494,7018,2408
39,1.0,2.0,False,True,False,True,True,False,930,1602,7018,2818
28,0.0,1.0,True,False,True,False,True,False,775,6494,563,2818
40,0.0,1.0,False,True,False,True,False,True,1750,6494,7018,3027
88,0.0,2.0,True,False,False,True,False,True,844,6494,7018,2442
57,7.0,2.0,False,True,False,True,False,True,775,1602,1475,2442
51,1.0,3.0,True,False,False,True,False,True,3480,2599,7018,2442
43,8.0,5.0,True,False,False,True,True,False,935,2599,1475,2818
28,1.0,4.0,True,False,True,False,True,False,403,6494,1089,3027
42,8.0,4.0,True,False,False,True,True,False,328,2599,1089,2442
18,6.0,7.0,False,True,True,False,True,False,1750,6494,7018,3027
27,0.0,2.0,True,False,True,False,True,False,935,6494,7018,3027
62,1.0,3.0,True,False,False,True,False,True,3480,2599,7018,2442
68,0.0,1.0,False,True,False,True,True,False,3480,6494,7018,2442
42,0.0,2.0,False,True,False,True,False,True,1250,2599,1475,2818
18,7.0,4.0,False,True,True,False,True,False,1750,6494,7018,3027
46,0.0,2.0,False,True,False,True,False,True,3480,6494,7018,2442
48,0.0,4.0,True,False,False,True,False,True,3480,1602,7018,2442
35,1.0,2.0,False,True,False,True,False,True,1250,6494,7018,2818
56,0.0,2.0,False,True,False,True,False,True,1250,2599,7018,2442
88,1.0,2.0,True,False,False,True,False,True,844,6494,7018,3027
25,1.0,3.0,False,True,False,True,True,False,935,2599,1475,3027
43,6.0,1.0,True,False,False,True,False,True,930,6494,1089,2408
25,1.0,4.0,False,True,True,False,True,False,1750,6494,7018,3027
78,1.0,1.0,True,False,False,True,True,False,844,6494,7018,2442
53,4.0,6.0,True,False,False,True,False,True,3480,2599,7018,2442
33,10.0,2.0,False,True,False,True,False,True,930,2599,563,3027
49,1.0,1.0,False,True,True,False,False,True,3480,6494,7018,2442
31,1.0,4.0,True,False,True,False,False,True,1750,6494,7018,2818
65,5.0,4.0,False,True,False,True,False,True,930,6494,1475,2818
51,4.0,2.0,False,True,False,True,False,True,1250,2599,563,2442
19,1.0,2.0,False,True,True,False,True,False,930,6494,1475,3027
41,4.0,3.0,False,True,False,True,False,True,3480,2599,7018,2408
57,0.0,2.0,True,False,True,False,False,True,930,6494,7018,2408
35,0.0,2.0,True,False,False,True,False,True,3480,2599,7018,2408
40,8.0,1.0,True,False,True,False,True,False,935,6494,7018,2818
26,0.0,5.0,False,True,True,False,False,True,1750,6494,7018,3027
86,1.0,2.0,False,True,False,True,False,True,844,6494,7018,2818
52,1.0,2.0,False,True,False,True,False,True,3480,2599,7018,2408
50,0.0,2.0,True,False,False,True,False,True,935,2599,7018,2442
82,0.0,2.0,False,True,False,True,True,False,844,1602,7018,2818
41,1.0,2.0,False,True,False,True,False,True,3480,2599,7018,2408
36,2.0,2.0,False,True,False,True,False,True,1250,2599,1089,2818
22,2.0,9.0,False,True,False,True,True,False,930,1602,1475,2408
23,0.0,7.0,True,False,False,True,True,False,1750,6494,7018,3027
27,1.0,4.0,True,False,True,False,True,False,935,6494,7018,3027
75,0.0,2.0,True,False,True,False,False,True,844,6494,7018,2442
32,0.0,3.0,False,True,True,False,False,True,1750,6494,7018,3027
51,1.0,2.0,True,False,False,True,False,True,3480,2599,7018,2442
58,0.0,4.0,True,False,False,True,False,True,3480,2599,1089,2408
50,8.0,2.0,True,False,False,True,False,True,3480,2599,7018,2408
55,1.0,4.0,False,True,False,True,False,True,328,2599,7018,2442
30,11.0,1.0,True,False,True,False,True,False,935,6494,1475,3027
29,1.0,1.0,False,True,True,False,False,True,3480,6494,1475,3027
69,0.0,2.0,True,False,False,True,False,True,3480,2599,1475,2442
41,1.0,5.0,True,False,False,True,True,False,403,1602,1089,2818
47,0.0,5.0,False,True,False,True,True,False,775,1602,7018,2408
76,1.0,1.0,False,True,False,True,False,True,844,6494,7018,2818
21,1.0,3.0,False,True,True,False,True,False,1750,6494,7018,3027
30,0.0,1.0,True,False,True,False,False,True,3480,6494,7018,2818
35,1.0,2.0,False,True,False,True,False,True,1250,2599,1089,2442
33,3.0,5.0,False,True,True,False,False,True,3480,6494,7018,2818
25,1.0,3.0,False,True,True,False,True,False,935,6494,7018,2818
31,1.0,4.0,True,False,True,False,False,True,1750,6494,1475,3027
25,4.0,5.0,True,False,False,True,True,False,935,2599,1475,3027
38,1.0,3.0,True,False,False,True,False,True,3480,6494,7018,3027
56,1.0,2.0,False,True,False,True,False,True,3480,6494,7018,2408
21,1.0,3.0,True,False,True,False,True,False,1750,6494,1089,3027
47,1.0,2.0,True,False,False,True,False,True,1250,6494,1475,2408
52,1.0,6.0,False,True,False,True,False,True,775,2599,7018,2408
63,1.0,3.0,True,False,False,True,False,True,3480,1602,7018,2442
39,0.0,3.0,True,False,False,True,True,False,3480,1602,7018,2408
20,4.0,3.0,True,False,True,False,True,False,1750,6494,7018,3027
21,1.0,4.0,False,True,True,False,True,False,1750,6494,1089,3027
42,1.0,5.0,False,True,False,True,False,True,1250,6494,1089,2408
38,0.0,5.0,False,True,True,False,True,False,930,6494,1089,3027
43,2.0,1.0,True,False,True,False,False,True,1750,6494,1475,3027
28,10.0,1.0,True,False,True,False,True,False,328,6494,7018,3027
21,4.0,4.0,False,True,True,False,True,False,1750,6494,7018,3027
50,7.0,2.0,False,True,False,True,False,True,3480,2599,7018,2442
72,1.0,2.0,False,True,False,True,False,True,1250,2599,7018,2408
25,0.0,5.0,False,True,True,False,True,False,1750,6494,1089,3027
58,1.0,2.0,False,True,False,True,False,True,3480,1602,7018,2442
37,5.0,3.0,True,False,False,True,False,True,3480,1602,7018,2442
23,5.0,5.0,False,True,True,False,True,False,1750,6494,563,3027
81,1.0,2.0,False,True,True,False,True,False,775,1602,1475,2818
23,0.0,3.0,True,False,True,False,True,False,1750,6494,563,3027
77,0.0,2.0,False,True,False,True,True,False,844,1602,7018,2818
33,1.0,2.0,True,False,True,False,True,False,930,6494,7018,2818
35,1.0,3.0,False,True,False,True,False,True,1250,2599,7018,2408
25,4.0,3.0,False,True,True,False,True,False,1750,6494,1475,3027
22,0.0,3.0,False,True,True,False,True,False,1750,6494,7018,3027
42,0.0,4.0,True,False,False,True,False,True,935,1602,7018,2408
25,1.0,3.0,True,False,True,False,True,False,775,6494,7018,3027
33,1.0,5.0,False,True,True,False,True,False,1750,6494,563,2408
51,0.0,5.0,False,True,False,True,False,True,1250,2599,7018,2442
31,8.0,4.0,True,False,True,False,True,False,403,6494,7018,3027
32,12.0,5.0,True,False,True,False,True,False,1250,6494,7018,3027
32,0.0,1.0,False,True,True,False,True,False,930,6494,7018,2818
45,0.0,1.0,True,False,True,False,True,False,403,6494,7018,3027
37,1.0,3.0,False,True,True,False,False,True,935,6494,7018,3027
23,1.0,4.0,True,False,True,False,True,False,1750,6494,167,3027
52,9.0,1.0,True,False,True,False,False,True,3480,6494,7018,2408
42,0.0,2.0,True,False,False,True,True,False,935,2599,7018,2818
59,1.0,5.0,False,True,False,True,False,True,775,1602,7018,2442
66,0.0,3.0,True,False,False,True,False,True,3480,2599,7018,2442
79,1.0,1.0,False,True,False,True,False,True,844,6494,1475,3027
52,0.0,4.0,True,False,False,True,False,True,935,2599,7018,2408
47,1.0,5.0,False,True,False,True,False,True,775,1602,1475,2442
42,0.0,3.0,False,True,False,True,False,True,3480,2599,269,2818
48,1.0,4.0,False,True,False,True,False,True,3480,2599,167,2442
84,0.0,2.0,False,True,False,True,True,False,844,1602,7018,2818
39,3.0,1.0,True,False,True,False,False,True,3480,6494,7018,2818
61,1.0,2.0,False,True,False,True,True,False,403,1602,1089,2818
46,1.0,2.0,True,False,False,True,True,False,3480,1602,7018,2442
33,2.0,2.0,True,False,False,True,False,True,935,2599,7018,3027
31,7.0,4.0,True,False,False,True,False,True,403,1602,563,2818
41,9.0,2.0,True,False,False,True,True,False,1250,1602,1475,2818
32,1.0,2.0,False,True,False,True,False,True,930,2599,1475,2818
66,5.0,2.0,False,True,False,True,False,True,844,6494,7018,2442
20,2.0,4.0,False,True,True,False,True,False,1750,6494,7018,3027
43,0.0,2.0,False,True,False,True,True,False,935,2599,167,2442
28,6.0,3.0,False,True,True,False,True,False,1250,6494,7018,2818
38,1.0,4.0,True,False,False,True,False,True,3480,2599,7018,2408
42,5.0,2.0,False,True,False,True,False,True,1750,6494,1475,2442
51,1.0,3.0,False,True,False,True,False,True,3480,6494,7018,3027
78,1.0,1.0,False,True,False,True,False,True,844,6494,7018,3027
69,1.0,3.0,False,True,False,True,False,True,1250,1602,7018,2408
89,0.0,2.0,True,False,False,True,False,True,844,1602,7018,2408
47,0.0,6.0,True,False,False,True,False,True,1750,2599,167,2442
84,1.0,2.0,False,True,False,True,False,True,844,1602,7018,2818
58,1.0,4.0,True,False,False,True,False,True,844,1602,167,2442
21,1.0,5.0,False,True,True,False,False,True,1750,6494,1089,3027
23,1.0,5.0,True,False,True,False,True,False,935,6494,7018,3027
40,9.0,2.0,False,True,False,True,True,False,775,2599,7018,3027
19,0.0,3.0,True,False,True,False,True,False,930,6494,1475,3027
40,1.0,1.0,True,False,True,False,False,True,844,6494,7018,2818
41,4.0,1.0,True,False,True,False,False,True,3480,6494,7018,3027
52,1.0,2.0,False,True,False,True,False,True,1750,6494,7018,3027
45,3.0,4.0,False,True,False,True,True,False,775,1602,1475,3027
33,8.0,1.0,False,True,True,False,False,True,3480,6494,7018,2818
43,1.0,2.0,False,True,True,False,False,True,3480,6494,1475,2408
39,1.0,2.0,False,True,False,True,False,True,930,6494,1475,2408
51,1.0,3.0,False,True,False,True,False,True,3480,2599,7018,2442
35,9.0,3.0,False,True,False,True,False,True,3480,1602,7018,2442
37,3.0,1.0,False,True,True,False,False,True,775,6494,7018,3027
40,1.0,4.0,True,False,True,False,False,True,935,6494,7018,3027
28,0.0,4.0,True,False,True,False,True,False,1750,6494,1089,2408
69,8.0,4.0,False,True,True,False,False,True,403,6494,7018,2818
27,6.0,2.0,False,True,False,True,False,True,3480,2599,7018,2408
62,0.0,3.0,False,True,False,True,False,True,775,1602,7018,2442
57,0.0,2.0,True,False,False,True,False,True,3480,1602,7018,2442
62,0.0,4.0,False,True,False,True,True,False,775,1602,7018,2408
28,0.0,6.0,False,True,True,False,True,False,403,6494,7018,2408
52,0.0,3.0,True,False,False,True,False,True,3480,1602,7018,2442
40,8.0,1.0,True,False,True,False,False,True,1750,6494,7018,2818
53,0.0,1.0,True,False,True,False,False,True,3480,6494,7018,2408
73,7.0,2.0,True,False,False,True,False,True,844,6494,7018,2818
26,6.0,2.0,True,False,False,True,True,False,935,6494,1089,3027
53,6.0,3.0,False,True,False,True,False,True,3480,2599,7018,2442
42,0.0,1.0,True,False,True,False,False,True,930,6494,1475,3027
67,0.0,1.0,True,False,True,False,False,True,935,6494,7018,3027
70,1.0,2.0,True,False,False,True,False,True,3480,2599,7018,2442
68,1.0,3.0,True,False,False,True,False,True,3480,2599,7018,2442
22,9.0,5.0,False,True,True,False,True,False,1750,6494,1475,3027
65,1.0,1.0,False,True,False,True,False,True,3480,6494,7018,2818
43,0.0,4.0,False,True,False,True,False,True,3480,6494,7018,3027
39,0.0,2.0,False,True,False,True,False,True,3480,2599,7018,2408
89,1.0,2.0,False,True,False,True,True,False,844,1602,7018,2408
37,0.0,2.0,True,False,False,True,False,True,1250,6494,1475,2408
29,1.0,2.0,False,True,True,False,False,True,1750,6494,7018,3027
27,1.0,3.0,False,True,True,False,False,True,1750,6494,1475,3027
88,1.0,1.0,False,True,False,True,True,False,844,6494,7018,2818
48,0.0,2.0,True,False,False,True,False,True,930,2599,7018,2408
70,0.0,2.0,True,False,False,True,True,False,403,1602,1475,3027
40,12.0,2.0,True,False,False,True,False,True,3480,2599,7018,2442
52,6.0,1.0,False,True,True,False,False,True,3480,6494,7018,2442
25,3.0,5.0,True,False,True,False,False,True,1750,6494,1475,3027
48,0.0,2.0,True,False,True,False,False,True,3480,6494,7018,2408
42,1.0,1.0,True,False,True,False,False,True,3480,6494,1475,2442
50,1.0,3.0,True,False,False,True,False,True,3480,1602,563,2442
39,11.0,1.0,False,True,True,False,False,True,3480,6494,269,2818
56,0.0,1.0,False,True,False,True,False,True,1250,6494,1475,2818
67,1.0,2.0,True,False,False,True,False,True,3480,2599,7018,2818
29,2.0,8.0,True,False,True,False,False,True,1750,6494,114,2408
46,1.0,4.0,False,True,False,True,False,True,775,1602,1089,2408
31,1.0,4.0,False,True,True,False,True,False,930,6494,7018,2442
41,4.0,2.0,False,True,False,True,False,True,3480,2599,563,2818
27,0.0,8.0,False,True,True,False,False,True,3480,6494,1475,3027
56,1.0,3.0,False,True,False,True,False,True,1250,2599,7018,2408
32,2.0,2.0,False,True,False,True,False,True,328,2599,1089,2442
59,4.0,4.0,True,False,False,True,False,True,3480,2599,269,2442
87,0.0,1.0,True,False,False,True,False,True,3480,6494,7018,2442
41,0.0,3.0,True,False,True,False,False,True,1750,6494,7018,2442
59,1.0,1.0,True,False,True,False,False,True,3480,6494,7018,2442
55,1.0,5.0,True,False,False,True,False,True,1250,2599,7018,2408
52,1.0,3.0,True,False,False,True,True,False,3480,2599,1475,2442
61,1.0,2.0,True,False,False,True,False,True,3480,1602,1089,2442
46,1.0,1.0,False,True,False,True,False,True,3480,6494,7018,2408
46,1.0,2.0,True,False,False,True,False,True,935,2599,7018,2442
36,8.0,2.0,False,True,False,True,False,True,3480,2599,7018,2408
36,1.0,4.0,False,True,False,True,True,False,3480,2599,563,2408
58,0.0,4.0,False,True,False,True,False,True,775,2599,7018,2442
25,2.0,1.0,False,True,True,False,False,True,3480,6494,7018,2818
65,7.0,2.0,False,True,False,True,False,True,3480,1602,7018,2442
89,1.0,3.0,True,False,False,True,True,False,844,1602,7018,2408
27,0.0,3.0,False,True,True,False,False,True,3480,6494,1089,2408
39,1.0,2.0,False,True,True,False,False,True,1250,6494,7018,2818
89,3.0,3.0,False,True,False,True,False,True,775,6494,7018,2818
59,1.0,4.0,True,False,False,True,True,False,403,2599,167,3027
47,0.0,2.0,True,False,False,True,False,True,3480,6494,167,2408
41,7.0,2.0,True,False,False,True,False,True,3480,2599,7018,2408
66,1.0,3.0,False,True,False,True,False,True,1250,2599,7018,2442
19,0.0,4.0,True,False,True,False,True,False,1250,6494,7018,3027
74,1.0,2.0,False,True,False,True,False,True,844,1602,7018,2818
35,3.0,2.0,False,True,False,True,False,True,3480,2599,7018,2442
50,1.0,3.0,False,True,False,True,False,True,3480,2599,7018,2442
23,1.0,3.0,False,True,True,False,True,False,1250,6494,1475,3027
28,8.0,2.0,True,False,False,True,False,True,3480,6494,7018,2408
59,11.0,3.0,False,True,False,True,False,True,775,1602,7018,2442
42,8.0,1.0,True,False,False,True,False,True,930,6494,7018,2818
35,0.0,2.0,False,True,False,True,False,True,935,6494,7018,2408
56,8.0,3.0,False,True,False,True,False,True,3480,2599,7018,2442
50,1.0,4.0,False,True,False,True,False,True,1250,2599,1089,2408
39,4.0,4.0,False,True,False,True,False,True,1250,2599,7018,2408
45,1.0,2.0,True,False,False,True,False,True,3480,2599,7018,2408
52,1.0,4.0,False,True,False,True,False,True,3480,2599,1089,2442
76,0.0,2.0,False,True,False,True,False,True,844,6494,7018,2818
36,1.0,1.0,False,True,True,False,True,False,1250,6494,7018,2818
26,6.0,2.0,False,True,True,False,True,False,930,6494,7018,3027
39,9.0,2.0,False,True,False,True,False,True,1250,6494,7018,2818
18,8.0,4.0,True,False,True,False,True,False,1750,6494,1475,3027
43,1.0,2.0,True,False,True,False,False,True,1750,6494,1475,2818
63,1.0,2.0,False,True,False,True,False,True,1250,1602,269,2408
36,5.0,2.0,True,False,False,True,False,True,3480,6494,1475,2408
